time_index,time,n_cells,n_malignant_epithelial_cell,n_M0_macrophage,n_effector_T_cell,prop_malignant_epithelial_cell,prop_M0_macrophage,prop_effector_T_cell,density_total,density_malignant_epithelial_cell,density_M0_macrophage,density_effector_T_cell,mean_nnd,mean_nnd_M0_macrophage,mean_nnd_effector_T_cell,mean_nnd_malignant_epithelial_cell,clark_evans_R,clark_evans_R_M0_macrophage,clark_evans_R_effector_T_cell,clark_evans_R_malignant_epithelial_cell,shannon_diversity,n_exhausted_T_cell,prop_exhausted_T_cell,density_exhausted_T_cell,mean_nnd_exhausted_T_cell,clark_evans_R_exhausted_T_cell,n_M1_macrophage,prop_M1_macrophage,density_M1_macrophage,mean_nnd_M1_macrophage,clark_evans_R_M1_macrophage,n_M2_macrophage,prop_M2_macrophage,density_M2_macrophage,mean_nnd_M2_macrophage,clark_evans_R_M2_macrophage
298,2980.0,884.0,784.0,2.0,,0.8868778280542986,0.0022624434389140274,,0.0004034768501706796,0.000357834672549562,9.128435524223521e-07,,21.648446405146125,764.1415851242374,,21.48449156669027,0.8696931337549264,1.4601652439877653,,0.8128235648102706,0.29686283538939506,50.0,0.05656108597285068,2.2821088810558802e-05,102.78165563719958,0.9820051951272725,20.0,0.02262443438914027,9.12843552422352e-06,145.60704343963297,0.8798538838736546,28.0,0.03167420814479638,1.277980973391293e-05,85.9224876974505,0.6143261924053094
299,2990.0,885.0,785.0,2.0,,0.8870056497175142,0.0022598870056497176,,0.00040557588909539424,0.00035974810501681866,9.165556815715124e-07,,21.618790892624677,767.7345644078717,,21.467765382210338,0.8707579754882772,1.4700107684504156,,0.8143593619847931,0.2966116290812592,50.0,0.05649717514124294,2.291389203928781e-05,102.77182297839232,0.9839057239010479,20.0,0.022598870056497175,9.165556815715124e-06,144.98723087665206,0.8778881319814156,28.0,0.031638418079096044,1.2831779542001174e-05,83.32989939363556,0.596999954364835
300,3000.0,885.0,785.0,2.0,,0.8870056497175142,0.0022598870056497176,,0.0004065590922494037,0.0003606202117692451,9.187776096031724e-07,,21.626620919503413,766.2644488623611,,21.482409553391225,0.8721285474015444,1.4689732045534492,,0.8159020412765831,0.2966116290812592,50.0,0.05649717514124294,2.296944024007931e-05,102.7697262227021,0.9850775034948828,20.0,0.022598870056497175,9.187776096031723e-06,144.1376442138167,0.8738011598364973,28.0,0.031638418079096044,1.2862886534444412e-05,83.31152361073508,0.5975913354599411
301,3010.0,885.0,785.0,2.0,,0.8870056497175142,0.0022598870056497176,,0.00040824658162786514,0.0003621170243817787,9.225911449217291e-07,,21.583381564894776,769.0780691962128,,21.486866057615853,0.8721893165040366,1.4774237084666113,,0.8177631636312277,0.2966116290812592,50.0,0.05649717514124294,2.3064778623043226e-05,102.783544724459,0.9872524773386283,20.0,0.022598870056497175,9.22591144921729e-06,144.7525752925737,0.8793483147714052,28.0,0.031638418079096044,1.2916276028904208e-05,83.91379681457273,0.6031592969872791
302,3020.0,887.0,787.0,2.0,,0.887260428410372,0.002254791431792559,,0.0004095488694500531,0.00036337650536323764,9.234472817363091e-07,,21.452992604846592,762.3592078289084,,21.32274898813051,0.8683018861736976,1.465195915741996,,0.8129271196070805,0.2961106134705812,50.0,0.05636978579481398,2.3086182043407728e-05,102.78878984568608,0.9877608450146844,20.0,0.02254791431792559,9.234472817363092e-06,145.03401323287733,0.8814667072737511,28.0,0.03156708004509583,1.2928261944308328e-05,85.30739242690467,0.6134606836919455
303,3030.0,886.0,786.0,2.0,,0.8871331828442438,0.002257336343115124,,0.0004108158810461836,0.0003644484001154631,9.273496186144098e-07,,21.425918391449684,754.1786201870021,,21.36305040432622,0.8685464589776777,1.4525328437646792,,0.8156639813753991,0.29636088888650175,50.0,0.056433408577878104,2.3183740465360246e-05,102.80314448871324,0.9899839362664247,20.0,0.022573363431151242,9.273496186144099e-06,145.56566446344837,0.8865652235756232,28.0,0.03160270880361174,1.2982894660601738e-05,85.70761298458147,0.6176396415074915
304,3040.0,887.0,787.0,2.0,,0.887260428410372,0.002254791431792559,,0.00041188415481501183,0.0003654485116566114,9.287128631680086e-07,,21.390490194646734,748.4646042601062,,21.29592590589035,0.8682369718826621,1.442586929451935,,0.8142159796710149,0.2961106134705812,50.0,0.05636978579481398,2.3217821579200215e-05,102.78224724947093,0.9905099427404338,20.0,0.02254791431792559,9.287128631680085e-06,143.1733210249286,0.8726353960435093,28.0,0.03156708004509583,1.300198008435212e-05,86.29815471164326,0.622352234703262
305,3050.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.00041407870947694547,0.0003674482241754876,9.326097060291564e-07,,21.3828250996039,745.5992449322232,,21.260007218257794,0.8702349673106208,1.4400760269201867,,0.8150635649976923,0.2958608015040979,50.0,0.05630630630630631,2.331524265072891e-05,102.78382892316631,0.9926011124164469,20.0,0.02252252252252252,9.326097060291563e-06,140.16901334660776,0.8561147459340518,28.0,0.03153153153153153,1.305653588440819e-05,85.36753189157618,0.6169311575985155
306,3060.0,887.0,787.0,2.0,,0.887260428410372,0.002254791431792559,,0.00041547077587404533,0.00036863077859399516,9.367999456010042e-07,,21.492492808679987,748.9661077993666,,21.296190493917482,0.8761672711598976,1.4498250177742864,,0.8177634867348158,0.2961106134705812,50.0,0.05636978579481398,2.3419998640025106e-05,102.80849584049784,0.9950672517562448,20.0,0.02254791431792559,9.367999456010041e-06,140.62249291213396,0.8608118101580556,28.0,0.03156708004509583,1.3115199238414059e-05,83.8806393086234,0.6075460110457126
307,3070.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.00041805474776667405,0.0003709765104055621,9.415647472222388e-07,,21.484862950380727,749.8344582699233,,21.2008037632085,0.87857565178951,1.4551926246780647,,0.8166867840062058,0.2958608015040979,50.0,0.05630630630630631,2.353911868055597e-05,102.79557942365489,0.9974692905681508,20.0,0.02252252252252252,9.415647472222388e-06,141.2937683453568,0.8671177944718538,28.0,0.03153153153153153,1.3181906461111343e-05,81.86538207412796,0.5944555710837128
308,3080.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004205345188695053,0.0003733364808370131,9.439607606498435e-07,,21.48808752981278,758.5423558400665,,21.11439096948692,0.8813097707677879,1.473963749211003,,0.8159410243153239,0.294849457011311,50.0,0.05611672278338945,2.359901901624609e-05,102.76120845968758,0.9984036812746563,19.0,0.02132435465768799,8.967627226173514e-06,148.1678590143104,0.8874068455259642,29.0,0.03254769921436588,1.3687431029422732e-05,75.96855475562961,0.5621145565055878
309,3090.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004204580794020304,0.00037326862043435017,9.437891793536035e-07,,21.62750439524721,770.0591277444054,,21.12879799784401,0.886947176852276,1.4962065981560067,,0.8164235574189532,0.294849457011311,50.0,0.05611672278338945,2.359472948384009e-05,102.76358365121469,0.9983360132323371,19.0,0.02132435465768799,8.965997203859233e-06,150.94498763715865,0.903957456279273,29.0,0.03254769921436588,1.3684943100627251e-05,77.86130706968085,0.5760672471367598
310,3100.0,892.0,792.0,2.0,,0.8878923766816144,0.002242152466367713,,0.0004227516367694198,0.0003753579555172427,9.478736250435421e-07,,21.67178308100219,774.084704502918,,21.127305240326823,0.8911838129986472,1.5072791834609538,,0.818647453125788,0.29460178237260315,50.0,0.05605381165919283,2.3696840626088556e-05,102.76582820022436,1.0005157879769147,19.0,0.021300448430493273,9.004799437913651e-06,152.94876829382477,0.9179372665226798,29.0,0.032511210762331835,1.3744167563131362e-05,80.3278110840578,0.5956006307205866
311,3110.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004236849522624124,0.00037613333023520557,9.510324405441355e-07,,21.693882096853706,778.6409592724242,,21.073137330168656,0.8930767659565061,1.518675220232372,,0.8173914726113604,0.29452401040696474,50.0,0.05611672278338945,2.3775811013603387e-05,102.76795582194953,1.0022022736035199,18.0,0.020202020202020204,8.55929196489722e-06,162.49134339076,0.9507780464326102,30.0,0.03367003367003367,1.4265486608162032e-05,84.34770498072136,0.6371571503234725
312,3120.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.00042514564460815763,0.00037743008404607484,9.543112112416558e-07,,21.648297524353953,783.5793312043855,,21.075862120456193,0.892735100895021,1.5309393309778536,,0.818905147988664,0.29452401040696474,50.0,0.05611672278338945,2.3857780281041394e-05,102.77396406722738,1.003987072688515,18.0,0.020202020202020204,8.588800901174902e-06,163.406677344795,0.957780658559646,30.0,0.03367003367003367,1.4314668168624837e-05,87.46364696379835,0.6618326987833432
313,3130.0,890.0,790.0,2.0,,0.8876404494382022,0.0022471910112359553,,0.00042659977478738486,0.00037866721582251016,9.586511792974941e-07,,21.664119980806845,783.4145765742998,,21.1044607257334,0.8949141166212482,1.5340939212177542,,0.8213591662656611,0.2947717768913012,50.0,0.056179775280898875,2.396627948243735e-05,102.76682896047,1.0061975633672016,18.0,0.020224719101123594,8.627860613677447e-06,165.74703696824332,0.9737048408699903,30.0,0.033707865168539325,1.437976768946241e-05,90.13823903271806,0.6836203777364691
314,3140.0,890.0,790.0,2.0,,0.8876404494382022,0.0022471910112359553,,0.0004266546064172659,0.0003787158865951012,9.587743964432942e-07,,21.65862036062616,774.9614372357698,,21.105014629345227,0.8947444311061582,1.517638382690006,,0.8214335085687224,0.2947717768913012,50.0,0.056179775280898875,2.3969359911082356e-05,102.76329676286076,1.0062276392446707,18.0,0.020224719101123594,8.628969567989647e-06,166.53898375817468,0.9784201193305291,30.0,0.033707865168539325,1.4381615946649413e-05,89.24145498702079,0.6768625433976806
315,3150.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004273909145955609,0.00037942335964656415,9.593510989799347e-07,,21.621235383099567,790.9646657087311,,21.084315969264104,0.8939704085160013,1.5494439383683556,,0.8213940341248424,0.29452401040696474,50.0,0.05611672278338945,2.3983777474498366e-05,102.66506970628689,1.0055681172308464,18.0,0.020202020202020204,8.634159890819411e-06,164.79316334556086,0.9684545180088452,30.0,0.03367003367003367,1.4390266484699019e-05,86.15779368281612,0.6536706462519607
316,3160.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004270939187638792,0.00037915969668039106,9.586844416697625e-07,,21.622661666065877,784.5649326536965,,21.11695248601885,0.8937186943885941,1.5363732184941257,,0.8223795873965808,0.29452401040696474,50.0,0.05611672278338945,2.3967111041744064e-05,102.63901078418331,1.0049635204072618,18.0,0.020202020202020204,8.628159975027863e-06,165.71144910361056,0.9735126634050694,30.0,0.03367003367003367,1.4380266625046437e-05,83.72278836770813,0.6349757633470903
317,3170.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.0004301471029035257,0.0003820322144355698,9.62297769359118e-07,,21.600813221755235,794.683950398878,,21.05876574866513,0.8960012147098055,1.5591186882556005,,0.823214293032369,0.2937834459391579,50.0,0.05592841163310962,2.4057444233977945e-05,102.65205486033719,1.0069835752959284,18.0,0.020134228187919462,8.660679924232061e-06,162.92749687339239,0.958959741461405,30.0,0.03355704697986577,1.4434466540386769e-05,83.8614261504622,0.6372247102490275
318,3180.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.0004288110930689644,0.00038084564641695495,9.593089330401887e-07,,21.679734315871183,790.4427739996285,,21.071738459769943,0.8978772281553993,1.548387560432796,,0.8224412047555959,0.2937834459391579,50.0,0.05592841163310962,2.398272332600472e-05,102.66392269674567,1.005534784033271,18.0,0.020134228187919462,8.6337803973617e-06,163.57298118880465,0.9612626402317086,30.0,0.03355704697986577,1.4389633995602832e-05,84.94975836345613,0.6444912379589244
319,3190.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.0004267544723415523,0.0003790190727507746,9.547079918155532e-07,,21.642670216186655,791.36293805884,,21.068295171004433,0.8941901428877091,1.5464681562477176,,0.8203325085735403,0.2937834459391579,50.0,0.05592841163310962,2.3867699795388833e-05,102.67488904611386,1.003227714615798,18.0,0.020134228187919462,8.59237192633998e-06,166.39332453710202,0.9754891166877758,30.0,0.03355704697986577,1.4320619877233299e-05,87.01539946765105,0.6585777021835605
320,3200.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.0004278448301292601,0.0003799874665801259,9.57147270982685e-07,,21.683744715133212,788.4370537780212,,21.079824762776145,0.8970309457594529,1.5427174955863143,,0.8218293137460614,0.2937834459391579,50.0,0.05592841163310962,2.3928681774567122e-05,102.67070772614683,1.0044676130730772,18.0,0.020134228187919462,8.614325438844163e-06,168.61005151168604,0.989746772373367,30.0,0.03355704697986577,1.4357209064740273e-05,90.05393004483653,0.6824450350578077
321,3210.0,895.0,795.0,2.0,,0.888268156424581,0.0022346368715083797,,0.00042917051590024563,0.0003812185029504975,9.590402589949624e-07,,21.667992363412687,786.738766019122,,21.088703058835204,0.8977669400486809,1.5409160019358024,,0.8235061619769068,0.2935374984646239,50.0,0.055865921787709494,2.397600647487406e-05,102.66252862626085,1.0053803116875568,18.0,0.02011173184357542,8.63136233095466e-06,170.85882658090742,1.0039384532276703,30.0,0.0335195530726257,1.4385603884924434e-05,92.09063934886238,0.6985693591686545
322,3220.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.00042820355157128376,0.0003803060625812073,9.579497798015297e-07,,21.750247024951076,791.1509600137291,,21.080757346044702,0.9001591946742308,1.5486765632212427,,0.8222101415271433,0.2937834459391579,50.0,0.05592841163310962,2.3948744495038242e-05,102.65572679359423,1.004741991104476,18.0,0.020134228187919462,8.621548018213768e-06,169.1505433821168,0.9933356417369822,30.0,0.03355704697986577,1.4369246697022945e-05,95.31083280677052,0.7225855301020302
323,3230.0,890.0,790.0,2.0,,0.8876404494382022,0.0022471910112359553,,0.0004286712159847336,0.0003805059108179096,9.6330610333648e-07,,21.845061216998392,795.5070349432093,,21.122364719400124,0.9045767544716649,1.5615510124005891,,0.8240493795675156,0.2947717768913012,50.0,0.056179775280898875,2.4082652583412002e-05,102.66830444902706,1.0076705026579393,18.0,0.020224719101123594,8.66975493002832e-06,172.1099874626288,1.01353670059891,30.0,0.033707865168539325,1.44495915500472e-05,98.50859897428315,0.7489139557068278
324,3240.0,892.0,792.0,2.0,,0.8878923766816144,0.002242152466367713,,0.00042921621907374564,0.0003810978088636845,9.623682042012234e-07,,21.783032955164686,791.2534831021349,,21.079976420374603,0.9025814559834746,1.5524451445891438,,0.8230350721981231,0.2942767006187102,50.0,0.05605381165919283,2.4059205105030587e-05,102.70822204084325,1.0075714295219675,18.0,0.020179372197309416,8.66131383781101e-06,176.84691210684747,1.0409248208026662,30.0,0.033632286995515695,1.443552306301835e-05,102.74861504482108,0.7807684125684716
325,3250.0,893.0,793.0,2.0,,0.8880179171332587,0.0022396416573348264,,0.00042958314882943964,0.00038147753305906566,9.621123154074796e-07,,21.76954976198555,794.5518008803659,,21.04863155476889,0.9024082586689494,1.5587092005469299,,0.8222205830479,0.2940298462274721,50.0,0.055991041433370664,2.405280788518699e-05,102.71841215464816,1.0075374186656008,18.0,0.020156774916013438,8.659010838667316e-06,182.4344062097171,1.073670164010683,30.0,0.0335946248600224,1.4431684731112195e-05,106.53623296364312,0.8094422113149587
326,3260.0,893.0,793.0,2.0,,0.8880179171332587,0.0022396416573348264,,0.00042935831490387925,0.00038127787650478863,9.616087679818124e-07,,21.665935393803252,790.7181082582192,,21.04708858467998,0.8978780988982161,1.5507824862453692,,0.8219451321187888,0.2940298462274721,50.0,0.055991041433370664,2.404021919954531e-05,102.7236948176729,1.007325525885384,18.0,0.020156774916013438,8.654478911836312e-06,186.9000707565533,1.099663786804153,30.0,0.0335946248600224,1.4424131519727186e-05,109.31198107469132,0.8303144530544058
327,3270.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.00042910370134464324,0.00038110552446045495,9.599635376837655e-07,,21.533576893157296,801.515252464577,,21.02383571323074,0.8921282696880306,1.5706128836483293,,0.8208514543630199,0.2937834459391579,50.0,0.05592841163310962,2.399908844209414e-05,102.74740450326473,1.0066957352217447,18.0,0.020134228187919462,8.639671839153891e-06,189.53963049130147,1.1142397528788326,30.0,0.03355704697986577,1.4399453065256484e-05,110.70561811834756,0.8401806111260458
328,3280.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.00042610490882956083,0.0003784421673497442,9.53254829596333e-07,,21.467858202857958,816.6776086349417,,21.021441707646492,0.8862923126804437,1.5947226082433383,,0.817885020119543,0.2937834459391579,50.0,0.05592841163310962,2.3831370739908323e-05,102.7584287324479,1.0032795545913369,18.0,0.020134228187919462,8.579293466366996e-06,190.26724758615458,1.114601936403175,30.0,0.03355704697986577,1.4298822443944994e-05,108.33192591109409,0.8192880047562254
329,3290.0,894.0,794.0,2.0,,0.8881431767337807,0.0022371364653243847,,0.00042611009846174293,0.00037844677648615646,9.532664395117292e-07,,21.357523406822597,823.5538790324223,,20.976335507120524,0.8817425522644795,1.608159662794146,,0.8161350349536781,0.2937834459391579,50.0,0.05592841163310962,2.383166098779323e-05,102.75519857427084,1.0032541263948034,18.0,0.020134228187919462,8.579397955605562e-06,189.45308884243536,1.1098392827416907,30.0,0.03355704697986577,1.4298996592675937e-05,107.08511207406225,0.809863586699415
330,3300.0,893.0,793.0,2.0,,0.8880179171332587,0.0022396416573348264,,0.0004288311988565509,0.00038080978801035263,9.604282169239662e-07,,21.36293568784305,821.5488575304588,,20.98648433724651,0.8847775934564149,1.6102594152611065,,0.819075128217748,0.2940298462274721,50.0,0.055991041433370664,2.4010705423099155e-05,102.78362410846114,1.0072943132853898,18.0,0.020156774916013438,8.643853952315695e-06,187.13743224198652,1.1003842660846523,30.0,0.0335946248600224,1.4406423253859494e-05,106.55701068175132,0.8088911969789477
331,3310.0,892.0,792.0,2.0,,0.8878923766816144,0.002242152466367713,,0.00042863666442420037,0.00038058322670848286,9.610687543143506e-07,,21.40918334659601,829.8767046101514,,20.999106598157496,0.8864918667280923,1.6271245523087736,,0.819323923010818,0.2942767006187102,50.0,0.05605381165919283,2.4026718857858768e-05,102.79656448047612,1.0077570139635936,18.0,0.020179372197309416,8.649618788829156e-06,190.1900746570359,1.1187069296948535,30.0,0.033632286995515695,1.441603131471526e-05,105.89408958822993,0.804126871334883
332,3320.0,892.0,792.0,2.0,,0.8878923766816144,0.002242152466367713,,0.0004273147315681476,0.0003794094926031086,9.581047793007793e-07,,21.472232940272757,830.9986510671773,,20.995487765723627,0.8877304937044042,1.6268099415729138,,0.8179185549016952,0.2942767006187102,50.0,0.05605381165919283,2.3952619482519485e-05,102.7888065951056,1.0061258958518786,18.0,0.020179372197309416,8.622943013707015e-06,189.57454187587638,1.1133655235062785,30.0,0.033632286995515695,1.437157168951169e-05,106.25837136933546,0.8056479078403317
333,3330.0,892.0,792.0,2.0,,0.8878923766816144,0.002242152466367713,,0.0004277187837949635,0.0003797682474950797,9.59010725997676e-07,,21.451560454964177,830.2107008823117,,21.02048379246662,0.8872950259358203,1.6260356190798493,,0.8192793868694485,0.2942767006187102,50.0,0.05605381165919283,2.39752681499419e-05,102.79738694455642,1.006685486844126,18.0,0.020179372197309416,8.631096533979084e-06,188.75065686388874,1.109050838031449,30.0,0.033632286995515695,1.438516088996514e-05,105.98881440132307,0.8039839733540023
334,3340.0,892.0,792.0,2.0,,0.8878923766816144,0.002242152466367713,,0.0004293450116200888,0.000381212162783756,9.626569767266566e-07,,21.463406772452792,829.5364522713298,,21.06913180760916,0.8894711426338376,1.6278007788964461,,0.8227350700852155,0.2942767006187102,50.0,0.05605381165919283,2.4066424418166413e-05,102.79492893921204,1.0085733118520208,18.0,0.020179372197309416,8.663912790539908e-06,190.29624592483094,1.1202559326573989,30.0,0.033632286995515695,1.4439854650899849e-05,106.06591239538308,0.8060968771986698
335,3350.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004306723231142856,0.0003823364843809202,9.667167746673077e-07,,21.421559268361893,832.1686879333506,,21.084014161796055,0.8891080798709062,1.6364057374193035,,0.8245294386905428,0.29452401040696474,50.0,0.05611672278338945,2.4167919366682692e-05,102.79697069517509,1.0107178693100578,18.0,0.020202020202020204,8.70045097200577e-06,192.40861922170737,1.1350772012532588,30.0,0.03367003367003367,1.4500751620009616e-05,106.78604558666088,0.8132793717599558
336,3360.0,890.0,790.0,2.0,,0.8876404494382022,0.0022471910112359553,,0.0004256524983570292,0.00037782637494612704,9.56522468218043e-07,,21.385209553510094,837.5413897092532,,21.114800887749464,0.8824113779610258,1.6382639014214628,,0.820848713354755,0.2947717768913012,50.0,0.056179775280898875,2.3913061705451078e-05,102.79644865308593,1.0053694843734065,18.0,0.020224719101123594,8.608702213962388e-06,193.39884874370395,1.1348872653921072,30.0,0.033707865168539325,1.4347837023270648e-05,107.28530957818651,0.8127621525048558
337,3370.0,890.0,790.0,2.0,,0.8876404494382022,0.0022471910112359553,,0.0004279244286243448,0.0003798430321496993,9.616279294929097e-07,,21.295967587199062,829.9258431058396,,21.131890075268526,0.8810710114091249,1.627694208493125,,0.8237025692341245,0.2947717768913012,50.0,0.056179775280898875,2.4040698237322738e-05,102.77325438658987,1.0078215562430046,18.0,0.020224719101123594,8.654651365436186e-06,193.34940359541426,1.137621055165963,30.0,0.033707865168539325,1.4424418942393644e-05,107.77178298453842,0.8186235371098658
338,3380.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004302148646623134,0.0003819303680672165,9.656899319019382e-07,,21.287921984388422,837.9661773758795,,21.11584572292545,0.8830920429147664,1.6469307451746653,,0.8253355872483279,0.29452401040696474,50.0,0.05611672278338945,2.4142248297548453e-05,102.76325037793444,1.0098495684604818,18.0,0.020202020202020204,8.691209387117442e-06,190.22541884169607,1.1216016801007052,30.0,0.03367003367003367,1.448534897852907e-05,108.43274402025342,0.825381870214735
339,3390.0,891.0,791.0,2.0,,0.8877665544332211,0.002244668911335578,,0.0004319503074173777,0.00038347103610229604,9.695854263016334e-07,,21.293741309730787,836.7876141628176,,21.057229242020096,0.8851132926636858,1.6479281729187354,,0.8247028668385076,0.29452401040696474,50.0,0.05611672278338945,2.4239635657540835e-05,102.71901674394171,1.0114487757816912,18.0,0.020202020202020204,8.7262688367147e-06,191.290203989596,1.1301524222721975,30.0,0.03367003367003367,1.4543781394524502e-05,109.35226952961146,0.8340584097206459
340,3400.0,889.0,789.0,2.0,,0.8875140607424072,0.0022497187851518562,,0.0004293293953075937,0.00038103587502552464,9.658704056413806e-07,,21.321303682707477,853.3126274610742,,21.066570009668272,0.8835661389353013,1.677249217100105,,0.8224448019681355,0.295020001375782,50.0,0.0562429696287964,2.4146760141034514e-05,102.67865369371664,1.0091125220605923,18.0,0.020247469066366704,8.692833650772426e-06,187.48167842814283,1.1055274054709594,30.0,0.03374578177727784,1.448805608462071e-05,109.24097327337657,0.8316117476631584
341,3410.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.00042975853318657706,0.0003813623019718724,9.679246242940924e-07,,21.387727330840733,864.4198578677036,,21.071289195144242,0.8867616212258962,1.700887149944974,,0.8229813310046291,0.29526868516949045,50.0,0.05630630630630631,2.4198115607352312e-05,102.69017423803616,1.0102983879728147,18.0,0.02027027027027027,8.711321618646832e-06,186.01563789272848,1.098048379965544,30.0,0.033783783783783786,1.4518869364411386e-05,107.96189382425322,0.8227481011685949
342,3420.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.0004277300021671706,0.00037956220913032705,9.633558607368707e-07,,21.37894896412974,862.1319086698498,,21.078436871641514,0.8843032134006903,1.6923768921026234,,0.8213152370654456,0.29526868516949045,50.0,0.05630630630630631,2.408389651842177e-05,102.67854536849369,1.007797042128123,18.0,0.02027027027027027,8.670202746631836e-06,184.9092288717041,1.0889381413633248,30.0,0.033783783783783786,1.445033791105306e-05,105.56378585532893,0.8025719077045782
343,3430.0,887.0,787.0,2.0,,0.887260428410372,0.002254791431792559,,0.0004260989608914581,0.0003780607465857695,9.607642861137726e-07,,21.390905668847697,864.125523362451,,21.10833436975062,0.8831091930918797,1.6940072085291724,,0.8208517994033271,0.2955178295865547,50.0,0.05636978579481398,2.4019107152844315e-05,102.66926241309159,1.0063495749170221,18.0,0.020293122886133032,8.646878575023952e-06,185.74971317398249,1.092415434766542,30.0,0.033821871476888386,1.4411464291706587e-05,103.92697323165085,0.7890641817239682
344,3440.0,890.0,790.0,2.0,,0.8876404494382022,0.0022471910112359553,,0.0004300658736365231,0.0003817438653627564,9.664401654753327e-07,,21.283319287361184,872.3021137708098,,20.977127441518977,0.8827482127323109,1.7150800928117338,,0.8197134208065591,0.2947717768913012,50.0,0.056179775280898875,2.416100413688332e-05,102.65529853420004,1.009180513025278,18.0,0.020224719101123594,8.697961489277994e-06,185.7942779414621,1.0959003621288543,30.0,0.033707865168539325,1.4496602482129991e-05,102.12095703341114,0.7776389172062022
345,3450.0,889.0,789.0,2.0,,0.8875140607424072,0.0022497187851518562,,0.00042870259440920457,0.00038047958041491836,9.644602798857246e-07,,21.237867537762682,882.5493463727753,,20.978628977202728,0.8794658074647024,1.7334493902833088,,0.8184134816797569,0.295020001375782,50.0,0.0562429696287964,2.4111506997143114e-05,102.64216334952998,1.0080172638893428,18.0,0.020247469066366704,8.680142518971522e-06,185.77828043821933,1.0946829713615447,30.0,0.03374578177727784,1.4466904198285869e-05,100.36659281145019,0.763496375396522
346,3460.0,889.0,789.0,2.0,,0.8875140607424072,0.0022497187851518562,,0.00042675883049680073,0.00037875446261189625,9.600873576980893e-07,,21.28329244300457,873.2511199297182,,20.99670372623634,0.879346554622903,1.711293585406335,,0.8172595329134016,0.295020001375782,50.0,0.0562429696287964,2.4002183942452234e-05,102.61679383394475,1.0054808807867741,18.0,0.020247469066366704,8.640786219282805e-06,185.1759912646765,1.0886575881448786,30.0,0.03374578177727784,1.4401310365471342e-05,98.47560646099268,0.7474113089172936
347,3470.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.00042616864479516875,0.0003781766802912083,9.59839290079209e-07,,21.274918565178275,863.0333458726737,,21.031501784645037,0.8783925603334092,1.6910514987164913,,0.8179893578550944,0.29526868516949045,50.0,0.05630630630630631,2.3995982251980223e-05,102.60300769996795,1.0052159095220439,18.0,0.02027027027027027,8.63855361071288e-06,185.63272314594124,1.0912017346305884,30.0,0.033783783783783786,1.4397589351188133e-05,96.95643911045757,0.7357860400861277
348,3480.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.00042307639621802815,0.0003754326579051871,9.528747662568201e-07,,21.285419093080172,860.7461089652616,,21.025146432511743,0.8756319493203425,1.6804398695896618,,0.814770035782378,0.29526868516949045,50.0,0.05630630630630631,2.3821869156420502e-05,102.58958596141754,1.0014313666866632,18.0,0.02027027027027027,8.575872896311381e-06,183.9349267396459,1.077291832343894,30.0,0.033783783783783786,1.4293121493852302e-05,96.51448646764176,0.7297700613238619
349,3490.0,888.0,788.0,2.0,,0.8873873873873874,0.0022522522522522522,,0.00042557672756542164,0.0003776514204071535,9.58506143165364e-07,,21.293300664276096,860.7212824673109,,21.023013042986406,0.8785407641378168,1.6853495429362935,,0.8170911688555061,0.29526868516949045,50.0,0.05630630630630631,2.3962653579134104e-05,102.50535026952946,1.003561482353826,18.0,0.02027027027027027,8.626555288488277e-06,183.04224304031462,1.0752266741739742,30.0,0.033783783783783786,1.4377592147480461e-05,95.99744013635431,0.7280022605121728
